RULE,6679a265-8905-4dfa-8279-1552c9ac2988,Preparing the Appeal,11.1.6,The appellant is responsible for the preparation and delivery of the written submission~ together with the appropriate fee. Both must be submitted to the Range Master within the specified period of time.,353d027b-699e-4eaf-a574-b4d314e8a085,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,d7139417-7ead-4095-be8a-ce919f894429,,11.1.7,Match Official�s Duty � Any Match Official in receipt of a request for arbitration must~ without delay~ inform the Range Master and must note the identities of all witnesses and officials involved and pass this information on to the Range Master.,353d027b-699e-4eaf-a574-b4d314e8a085,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,84b8fcb1-45e3-4cb1-acac-93cc301705a0,,11.1.8,Match Director�s Duty � Upon receiving the appeal from the Range Master~ the Match Director must convene the Arbitration Committee in a place of privacy as soon as possible.,353d027b-699e-4eaf-a574-b4d314e8a085,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,d19e38a8-d5d3-4dc3-89ff-da0768fb0254,,11.1.9,Arbitration Committee�s Duty � The Arbitration Committee is bound to observe and apply the current IPSC Rules and to deliver a decision consistent with those rules. Where rules require interpretation or where an incident is not specifically covered by the rules~ the Arbitration Committee will use their best judgment in the spirit of the rules.,353d027b-699e-4eaf-a574-b4d314e8a085,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,0a8db122-713b-4b48-8ff4-6c131aa5e493,Level III or Higher Matches,11.2.1,The composition of the Arbitration Committee will be subject to the following rules:,dc285901-bcc9-4593-9e6e-5b7467582cf1,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,cb395822-a184-4cf7-8702-78ab0659d1d6,Level I and II Matches,11.2.2,The Match Director can appoint an Arbitration Committee of three experienced persons who are not parties to the appeal and who do not have a direct conflict of interest in the outcome of the appeal. The arbitrators should be certified Match Officials if possible. All committee members will vote. The senior Match Official~ or the senior person if there are no Match Officials~ will be the chairman.,dc285901-bcc9-4593-9e6e-5b7467582cf1,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,8fabc8dc-3bb6-47ad-8631-693a03005e84,,11.3.1,Time Limit for Appeal to Arbitration � Written appeals to arbitration must be submitted to the Range Master on the appropriate form~ accompanied by the applicable fee~ within one hour of the time of the disputed call as recorded by Match Officials. Failure to comply will render the appeal invalid~ and no further action will be taken. The Range Master must~ on the appeal form~ immediately record the time and date he received the appeal.,c18a14ba-ea84-4646-85ef-7e006c8cd54f,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,add59f13-cf77-498b-8646-ea3b5f28a630,,11.3.2,Decision Time Limit � The Committee must reach a decision within 24 hours of the request for arbitration or before the results have been declared final by the Match Director~ whichever comes first. If the Committee fails to render a decision within the prescribed period~ both a first and third party appellant (see Rule 11.7.1) will automatically succeed in their appeal~ and the fee will be returned.,c18a14ba-ea84-4646-85ef-7e006c8cd54f,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,0e66fa00-72a0-474f-8ff8-f90c3bc89cdd,,11.4.1,Amount � For Level III or higher matches~ the appeal fee to enable an appellant to appeal to arbitration will be US$100.00 or the equivalent of the maximum individual match entry fee (whichever is lower)~ in local currency. The appeal fee for other matches may be set by the Match Organizers~ but must not exceed US$100 or equivalent in local currency. An appeal brought by the Range Master in respect of a match issue will not incur a fee.,cc0ef03d-541b-49ef-8c68-65b5ee445186,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,fb8f91d2-b875-41d3-8fe3-8ee3ad438b57,,11.4.2,Disbursement � If the Committee's decision is to uphold the appeal~ the fee paid will be returned. If the Committee's decision is to deny the appeal~ the appeal fee and the decision must be forwarded to the Regional or National Range Officers Institute (RROI or NROI) in respect of Level I and II matches~ and to the International Range Officers Association (IROA) in respect of Level III and higher matches.,cc0ef03d-541b-49ef-8c68-65b5ee445186,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,fd29d392-8ea3-4593-8040-3d75a044ce14,,11.5.1,Committee�s Duty and Procedure � The Committee will study the written submission and retain on behalf of the organizers the monies paid by the appellant until a decision has been reached.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,48b70e27-2159-4d90-819c-4679711e6901,,11.5.2,Submissions � The Committee may require the appellant to personally give further details of the submission and may question him on any point relevant to the appeal.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,ede5c551-1354-42fc-b671-0a085ea5ed1b,,11.5.3,Hearing � The appellant may be asked to withdraw while the Committee hears further evidence.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,afbb442e-2a18-47fc-b0c6-94fde509598a,,11.5.4,Witnesses � The Committee may hear Match Officials as well as any other witnesses involved in the appeal. The Committee will examine all evidence submitted.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,92437f27-294f-46d6-af9d-97225ad3285e,,11.5.5,Questions � The Committee may question witnesses and officials on any point relevant to the appeal.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,8d36dadf-60cd-496a-b87d-b09085da1d3b,,11.5.6,Opinions � Committee members will refrain from expressing any opinion or verdict while an appeal is in progress.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,4e9f36f9-9677-4ff7-b7d8-0a87220398f5,,11.5.7,Inspect Area � The Committee may inspect any range or area related to the appeal and require any person or official they regard as useful to the process to accompany them.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,dd963160-30b8-4c1d-b8ed-7ebfa5ae2015,,11.5.8,Undue Influence � Any person attempting to influence the members of the Committee in any way other than evidence may be subject to disciplinary action at the discretion of the Arbitration Committee.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,e0beafcc-0237-44ab-ab98-16eb4f0139d9,,11.5.9,Deliberation � When the Committee is satisfied that they are in possession of all information and evidence relevant to the appeal~ they will deliberate privately and will reach their decision by majority vote.,49f8e2a1-935e-4960-9392-83e7ae9a9edf,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,ce3a1fab-0368-44e2-b457-1f2df1653336,,11.6.1,Committee Decision � When a decision is reached by the Committee~ they will summon the appellant~ the official and the Range Master to present their judgment.,60c4f889-28d6-4931-8dea-500ed5d882f3,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,7c6ee785-551c-4d11-9671-814d5118f563,,11.6.2,Implement Decision � It will be the responsibility of the Range Master to implement the Committee�s decision. The Range Master will post the decision in a place available to all competitors. The decision is not retroactive and will not affect any incidents prior to the decision.,60c4f889-28d6-4931-8dea-500ed5d882f3,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,62cceb96-ae69-45fe-99bf-3ae6a8bf57a5,,11.6.3,Decision is Final � The decision of the Committee is final and may not be appealed unless~ in the opinion of the Range Master~ new evidence received after the decision~ but before the results have been declared final by the Match Director~ warrants reconsideration.,60c4f889-28d6-4931-8dea-500ed5d882f3,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,eb834cf2-0eca-418b-aba9-abc98818fe9c,,11.6.4,Minutes � Decisions of the Arbitration Committee will be recorded and will provide precedent for any similar and subsequent incident during that match.,60c4f889-28d6-4931-8dea-500ed5d882f3,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,45f92e3d-3c1a-4f18-a38c-ae08bb89640c,,11.7.1,Appeals may also be submitted by other persons on a "third party appeal" basis. In such cases~ all provisions of this Chapter will otherwise remain in force.,494bcd4f-4a52-44fc-a238-34899913e408,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,72f839cf-b789-4ca9-8f71-4a1e8aacd26e,,11.8.1,Interpretation of these rules and regulations is the responsibility of the IPSC Executive Council.,425ef633-98eb-4d5b-b274-e112b9b7d914,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,8902d999-d6a6-43b5-9fb9-bf7eca97ab34,,11.8.2,Persons seeking clarification of any rule are required to submit their questions in writing~ either by fax~ letter or email to IPSC headquarters.,425ef633-98eb-4d5b-b274-e112b9b7d914,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,c23feb83-5117-4d30-a1f8-9dea495a327e,,11.8.3,All rule interpretations published on the IPSC website will be deemed to be precedents and will be applied to all IPSC sanctioned matches commencing on or after 7 days from the date of publication. All such interpretations are subject to ratification or modification at the next IPSC Assembly.,425ef633-98eb-4d5b-b274-e112b9b7d914,c83ed8fc-94f3-4151-aa1b-63f2e45ec53f
RULE,32f87a3e-9785-41af-8b89-9aab6a5f6dd1,Safety,1.1.1,IPSC matches must be designed~ constructed and conducted with due consideration to safety.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,5d42eeb6-9452-48ff-acaf-b35a31036b9f,Quality,1.1.2,The value of an IPSC match is determined by the quality of the challenge presented in the course design. Courses of fire must be designed primarily to test a competitor's IPSC shooting skills~ not their physical abilities.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,472ecfcb-e7aa-4015-9e3d-431207ad9a4a,Balance,1.1.3,Accuracy~ Power and Speed are equivalent elements of IPSC shooting~ and are expressed in the Latin words "Diligentia~ Vis~ Celeritas" ("DVC"). A properly balanced course of fire will depend largely upon the nature of the challenges presented therein. However~ courses must be designed~ and IPSC matches must be conducted in such a way~ as to evaluate these elements equally.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,266117d5-a06a-4dc6-aff7-96ff8dc71915,Diversity,1.1.4,IPSC shooting challenges are diverse. While it is not necessary to construct new courses for each match~ no single course of fire must be repeated to allow its use to be considered a definitive measure of IPSC shooting skills.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,29e32c14-5114-4b17-8f99-55f4c60059c6,Freestyle,1.1.5,IPSC matches are freestyle. Competitors must be permitted to solve the challenge presented in a freestyle manner and~ for handgun and shotgun matches~ to shoot targets on an "as and when visible" basis. After the Start Signal~ courses of fire must not require mandatory reloads nor dictate a shooting position~ location or stance~ except as specified below. However~ conditions may be created~ and barriers or other physical limitations may be constructed~ to compel a competitor into shooting positions~ locations or stances.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,6cbb5818-afe3-434a-a5f1-77642581fdde,Difficulty,1.1.6,IPSC matches present varied degrees of difficulty. No shooting challenge may be appealed as being prohibitive. This does not apply to non-shooting challenges~ which should reasonably allow for differences in competitor's height and physical build.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,d8ff82ef-b20e-4195-be31-640acc31ec17,Challenge,1.1.7,IPSC matches recognize the challenges presented when using full power firearms in dynamic shooting~ and must always employ a minimum power factor to be attained by all competitors to reflect this challenge.,3e0c3d0f-f6e1-421d-95a3-95ad332e899f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,e1b3613f-0a0e-4517-984f-9cfaf36214d9,,1.2.1,General Courses of Fire:,4c244e44-b205-4375-be04-eee6b0b87d8c,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,eca67a06-007a-4631-886c-16c97dae819c,,1.2.2,Special Courses of Fire:,4c244e44-b205-4375-be04-eee6b0b87d8c,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,9b520e97-01be-4896-9608-7682dbb31405,,1.3.1,Match organizers wishing to receive IPSC sanctioning must comply with the general principles of course design and course construction as well as all other current IPSC Rules and regulations relevant to the discipline. Courses of fire that do not comply with these requirements will not be sanctioned~ and must not be publicized or announced as IPSC sanctioned matches.,f1746a5b-d8a8-4e69-bf18-eb6d2349cb3e,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,e0c9a948-ec1d-4d7c-bfaa-e8dac97eb643,,1.3.2,Target arrays and presentations or props included in courses of fire submitted to IPSC~ but deemed by IPSC to be illogical or impractical~ will not be approved (see latest version of the separate Target Array Book).,f1746a5b-d8a8-4e69-bf18-eb6d2349cb3e,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,c69bc36b-3a09-48b9-8d27-7deed2218c8d,,1.3.3,The IPSC President~ his delegate~ or an officer of the Confederation (in that order)~ may withdraw IPSC sanctioning from a match if~ in his or their opinion~ a match or any component part thereof:,f1746a5b-d8a8-4e69-bf18-eb6d2349cb3e,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,6ead423a-e284-4659-9d1b-d226284638e4,,1.3.4,IPSC match level requirements and recommendations are specified in Appendix A1.,f1746a5b-d8a8-4e69-bf18-eb6d2349cb3e,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,a6062054-a330-41cb-b1e0-7d366b10e7a6,Physical Construction,2.1.1,Safety considerations in the design~ physical construction~ and stated requirements for any course of fire are the responsibility of the host organization subject to the approval of the Range Master. Reasonable effort must be made to prevent injury to competitors~ officials and spectators during the match. Course design should prevent inadvertent unsafe actions wherever possible. Consideration must be given to the operation of any course of fire to provide suitable access for officials supervising the competitors.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,c79bd626-def6-464d-a086-6f7cfc1459f8,Safe Angles of Fire,2.1.2,Courses of fire must always be constructed taking into account safe angles of fire. Consideration must be given to safe target and frame construction and the angle of any possible ricochets. Where appropriate the physical dimensions and suitability of backstops and side berms must be determined as part of the construction process. Unless otherwise specified~ the default maximum muzzle angle is 90 degrees in all directions~ measured from the front of the competitor facing directly center downrange. Violations are subject to Rule 10.5.2.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,1d22fcd5-eaa0-429d-8ab2-9825e8a26422,Minimum Distances,2.1.3,Whenever metal targets or metal hard cover are used in a course of fire~ precautions must be taken so that competitors and Match Officials maintain a minimum distance of 7 meters from them while they are being shot. Where possible~ this should be done with physical barriers. If Fault Lines are used to limit the approach to metal targets~ they must be placed at least 8 meters from the targets so that the competitor may inadvertently fault the line and still be outside the 7 meter minimum distance (see Rule 10.4.7). Care should also be taken in respect of metal props in the line of fire.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,87508970-88c5-4797-a57f-7f605a37da7c,Target Locations,2.1.4,When a course is constructed to include target locations other than immediately downrange~ organizers and officials must protect or restrict surrounding areas to which competitors~ officials or spectators have access. Each competitor must be permitted to solve the competitive problem in his own way and must not be hindered by being forced to act in any manner which might cause unsafe action. Targets must be arranged so that shooting at them as presented will not cause competitors to breach safe angles of fire.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,0860cac7-82c2-40cb-87ed-585de7dc8978,Range Surface,2.1.5,Where possible~ the range surface must be prepared prior to the match~ and be kept moderately clear of debris during the match~ to provide reasonable safety for competitors and officials. Consideration should be given to the possibility of inclement weather and competitor actions. Match Officials may add gravel~ sand or other materials to a deteriorated range surface at any time~ and such range maintenance actions may not be appealed by competitors.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,b54104ce-0c94-4144-a9e1-6d77a5480edf,Obstacles,2.1.6,Natural or created obstacles in a course of fire should reasonably allow for variations in competitors' height and physical build and should be constructed to provide reasonable safety for all competitors~ Match Officials and spectators.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,de7f70e9-e44b-422e-ad1a-b5bf58bed101,Common Firing Lines,2.1.7,Courses of fire where multiple competitors are required to fire simultaneously from a common firing line (e.g. Shoot-Off)~ must provide a minimum of 3 meters of free space between each competitor.,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,381fa18b-3fee-4781-b7da-3a229b0e8532,Target Placement,2.1.8,Care must be taken with the physical placement of a paper target to prevent a "shoot through".,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,880ef95e-2b82-485f-9ffe-ba08b68c32c9,Berms,2.1.9,All berms are "off limits" to all persons at all times~ except when access to them is specifically permitted by a Range Officer (see Section 10.6).,de42a67f-1b48-45ef-8e64-8d38b11a2900,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,2b3db91d-f316-47f9-93d5-dea673be4f79,Fault Lines,2.2.1,Competitor movement should preferably be restricted through the use of physical barriers. However~ the use of Fault Lines is permitted as follows:,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,f578c335-279f-4ad1-a43b-c71fb0c46f57,Obstacles,2.2.2,Courses of fire may include the use of major obstacles to be surmounted by competitors. Obstacles used in this way must not exceed a height of 2 meters. Obstacles over 1 meter in height must be supplied with scaling aids to assist competitors and must be constructed to provide for the competitor's safety in the following ways:,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,eb514329-193e-4098-a478-b28ed3b74f53,Barriers,2.2.3,Must be constructed in the following manner:,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,202cf9c5-2eef-4e58-ac4a-d99bc1264115,Tunnels,2.2.4,A tunnel that a competitor is required to enter or pass through must be constructed of suitable material and to any length. However~ sufficient ports must be provided to allow Match Officials to safely monitor competitor action. Tunnel mouth edges must be prepared to minimize the possibility of injury to competitors and Match Officials. Course Designers must clearly designate the entrance and exit portions of the tunnel as well as the parameters for shooting at any targets from within the tunnel (e.g. Fault Lines). Also see Rule 10.5.4.,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,7c28b2d7-f2c3-4b70-af57-8ead92ab4967,Cooper Tunnels,2.2.5,Are tunnels comprised of braced uprights supporting loose overhead materials (e.g. wooden slats)~ which may fall off when inadvertently dislodged by competitors (see Rule 10.2.5). These tunnels may be constructed to any height~ but overhead materials must not be heavy enough to cause injury if they fall. Also see Rule 10.5.4.,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,9183f669-5ba2-4a32-8b3a-e8c575d56664,Stage Props,2.2.6,Where these items are intended to support a competitor in motion or while shooting targets~ they must be constructed with the safety of the competitor and Match Officials as a priority. Provisions must be made to allow Match Officials to safely monitor and control competitor action at all times. Props must be strong enough to withstand use by all competitors.,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,846d5751-5ec8-4da5-b12c-9c41aec25dd5,Windows and Ports,2.2.7,Must be placed at a height reachable by most competitors~ with a sturdy platform being available for use by others~ if requested~ without penalty.,a84db14c-68ef-444d-b0ca-a6e428c7a2f4,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,1c46f155-245b-4ca7-a2c3-99dac4d6de01,,2.3.1,Match Officials may~ for any reason~ modify the physical construction or stage procedure for a course of fire~ provided that such changes are approved in advance by the Range Master. Any such physical changes or additions to a published course of fire should be completed before the stage begins.,a6a63f2a-73a5-4bb2-bd15-b66769f9189f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,1f35f9eb-47ea-46d5-9776-fb225c60be88,,2.3.2,All competitors must be notified of any such changes as soon as possible. As a minimum~ they must be notified by the official in charge of the course of fire during the squad briefing.,a6a63f2a-73a5-4bb2-bd15-b66769f9189f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,356c5f30-ccc7-4060-babc-0eb50fe96fff,,2.3.3,If the Range Master approves any such action after the match begins he must either:,a6a63f2a-73a5-4bb2-bd15-b66769f9189f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,24350b0a-a210-4727-99a6-75d81a37f384,,2.3.4,If the Range Master (in consultation with the Match Director) determines that the physical or procedural change results in a loss of competitive equity and it is impossible for all competitors to attempt the revised stage~ or if the stage has been rendered unsuitable or unworkable for any reason~ that stage and all associated competitor scores must be deleted from the match.,a6a63f2a-73a5-4bb2-bd15-b66769f9189f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,f528fb5d-d9e4-4e3b-ad1a-61ffa5d267cd,,2.3.5,During inclement weather~ the Range Master may order that paper targets be fitted with transparent protective covers and/or overhead shelters~ and this order is not subject to appeal by competitors (see Rule 6.6.1). Such items must be applied and remain fitted to all affected targets for the same period of time~ until the order is rescinded by the Range Master.,a6a63f2a-73a5-4bb2-bd15-b66769f9189f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,4cfb9d7a-a529-42a2-a992-365933f767b2,,2.3.6,If the Range Master (in consultation with the Match Director) deems that climatic or other conditions have~ or are likely to~ seriously affect the safety and/or conduct of a match~ he may order that all shooting activities be suspended~ until he issues a "resume shooting" directive.,a6a63f2a-73a5-4bb2-bd15-b66769f9189f,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,95641262-b208-4b1b-bac6-49b95eaf7cd0,,2.4.1,The host organization is responsible for the construction and placement of a sufficient number of Safety Areas for the match. They should be conveniently placed and must be easily identified with signs.,075719f5-4716-4075-9b12-d46fce2cbdd0,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,47b9a1d6-404b-4c48-94a8-1a6a7e818d68,,2.4.2,Safety Areas must include a table with the safe muzzle direction and boundaries clearly shown. If a backstop and/or side walls are included~ they must be constructed of materials capable of containing fired rounds. Safety Areas at tournaments and long gun matches must include sufficient gun racks adjacent to~ but not in~ the Safety Area for secure muzzle-up storage of rifles and shotguns.,075719f5-4716-4075-9b12-d46fce2cbdd0,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,c059ef10-e98e-4bc0-bd66-e24c49f30eda,,2.4.3,Competitors are permitted to use Safety Areas unsupervised for the activities stated below provided they remain within the boundaries of the Safety Area and the firearm is pointed in a safe direction. Violations may be subject to disqualification (see Rule 10.5.1).,075719f5-4716-4075-9b12-d46fce2cbdd0,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,f04f61db-a99e-47e6-a716-98c9263b21e7,,2.4.4,Dummy ammunition and live rounds~ whether loose~ packaged or contained in magazines or speed loaders~ must not be handled in a Safety Area under any circumstances (see Rule 10.5.12).,075719f5-4716-4075-9b12-d46fce2cbdd0,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,bf8eca9b-1e62-44fd-a931-22a063bbfdd9,,2.5.1,When available at a match~ a test firing bay must be operated under the supervision and control of a Range Officer.,06c2913c-2c24-4189-b1e8-786e6cf41572,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,156c7510-7152-4776-af8f-08314ecaa02f,,2.5.2,Competitors may test the operation of their firearm and ammunition~ subject to all existing safety rules and any time limits or other restrictions imposed by a Range Officer.,06c2913c-2c24-4189-b1e8-786e6cf41572,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,cbf3713b-9eb7-404a-8856-e46567fe941e,,2.5.3,At Level III or higher tournaments and long gun matches~ approved IPSC paper and metal targets (where possible~ electronically indicating or self-resetting)~ should be available for use by competitors to aid in the sighting-in of their firearms~ in accordance with the guidelines shown in Appendix C3.,06c2913c-2c24-4189-b1e8-786e6cf41572,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,28fb65bb-9e19-424e-aac1-99f08e39699e,,2.6.1,Vendors (i.e. individuals~ corporations and other entities displaying or selling merchandise at an IPSC match) are solely responsible for the safe handling and security of their products and other items in their care~ and ensuring they are displayed in a condition that will not endanger any person. Assembled firearms must be deactivated prior to being displayed.,6f1c311f-5906-47bd-b1c5-84bff331a024,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,2bfda0e2-0ea7-4dd0-9905-88088e60e01a,,2.6.2,The Range Master (in consultation with the Match Director) must clearly delineate the vendor area~ and he may issue "Acceptable Practice Guidelines" to all vendors~ who are responsible for their implementation in respect of their own merchandise.,6f1c311f-5906-47bd-b1c5-84bff331a024,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,68d7f6f6-4303-46dc-a7ac-8bb877169dc6,,2.6.3,Competitors may handle unloaded vendor's firearms while remaining wholly within the vendor areas~ provided reasonable care is taken to ensure that the muzzle is not pointed at any person while being handled.,6f1c311f-5906-47bd-b1c5-84bff331a024,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,b6ab0612-a55d-4cf0-871e-9691ee2f9268,,2.6.4,Competitors must not draw or re-holster their firearms in the vendor area (see Rule 10.5.1). Competitors seeking gunsmithing services for their firearms must firstly place them in a gun bag or gun case~ in a designated Safety Area~ before passing them to a vendor in the vendor area.,6f1c311f-5906-47bd-b1c5-84bff331a024,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,96671e97-24e3-4dca-9730-72917e717953,,2.7.1,A sufficient number of hygiene areas~ with hand cleansing supplies and facilities~ should be provided adjacent to lavatories and near the entrance to food service areas.,a3ac6d79-7aca-4888-a358-e4849b2c7114,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,49d2732e-c1ed-48e5-9feb-557ba242bcf5,Published Courses of Fire,3.1.1,Registered competitors and/or their Regional Directors must be provided with the same course of fire information~ within the same notice period~ in advance of the match. The information may be provided by physical or electronic means~ or by reference to a website (also see Section 2.3).,55bfa193-75cd-4669-b53f-32dcf256e85b,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,979acc32-3982-403a-afcb-0365ef5a936d,,3.1.2,Non-Published Courses of Fire � Same as Rule 3.1.1 except that the details for the course of fire are not published beforehand. The course of fire instructions are provided in the written stage briefing.,55bfa193-75cd-4669-b53f-32dcf256e85b,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,65a47a06-c686-4a69-94fc-8ed87bc5da0d,,3.2.1,A written stage briefing consistent with these rules and approved by the Range Master must be posted at each course of fire prior to commencement of the match. This briefing will take precedence over any course of fire information published or otherwise communicated to competitors in advance of the match~ and it must provide the following minimum information:,27420f8a-ed34-4800-91f4-7a932d49d1ef,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,cd6e530a-d9d5-44d2-838e-bf102e4d35b3,,3.2.2,The Range Officer in charge of a course of fire must read out the written stage briefing verbatim to each squad. The Range Officer must visually demonstrate the acceptable Start Position (either by use of a picture or physically) at all match levels.,27420f8a-ed34-4800-91f4-7a932d49d1ef,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,ac747ffc-83a0-4671-9ae4-4bb24bb41865,,3.2.3,The Range Master may modify a written stage briefing at any time for reasons of clarity~ consistency or safety (see Section 2.3).,27420f8a-ed34-4800-91f4-7a932d49d1ef,7a20e947-7670-43ca-a276-d3c346378fb8
RULE,1e73375b-9cc8-41d5-9f70-0872d1ec4e03,,3.2.4,After the written stage briefing has been read to competitors~ and questions arising therefrom have been answered~ competitors should be permitted to conduct an orderly inspection ("walkthrough") of the course of fire. The duration of time for the inspection must be stipulated by the Range Officer~ and it should be the same for all competitors. If the course of fire includes moving targets or similar items~ these should be demonstrated to all competitors for the same duration and frequency.,27420f8a-ed34-4800-91f4-7a932d49d1ef,7a20e947-7670-43ca-a276-d3c346378fb8
